id,followers_count,friends_count,verified,average_tweets_per_day,account_age_days,account_type
2207395363,790,796,False,0.287,2462,bot
903140108177735680,522,347,False,1.611,1084,bot
794212421661401088,6,39,False,1.388,1384,bot
109719092,68,71,False,2.095,3854,bot
4111347254,20,39,False,1.797,1751,bot
290860600,462,0,False,1.279,3398,bot
53882428,112951,811,True,6.823,4063,human
485371452,266,125,False,1.111,3116,human
2871406147,2,8,False,0.005,2127,bot
1018572355,107,25,False,0.254,2801,human
464399942,166,160,False,2.982,3139,human
2732207702,6904,6086,False,24.916,2196,human
239218265,14,0,False,0.156,3502,human
2569416301,55,0,False,1.322,2256,bot
44707441,257677,352,True,0.934,4093,human
22687348,843,2307,False,8.619,4186,human
52047494,75669,701,True,44.981,4068,human
148516500,490054,2162,True,5.36,3737,human
3515494049,1169,911,False,0.783,1813,human
285879975,915145,425,True,3.945,3407,human
877558556475699200,0,0,False,0.179,1154,bot
15347377,1430,1545,False,0.573,4425,human
318385857,1848801,399,True,0.262,3351,human
31338179,87,242,False,0.053,4144,human
293482180,566745,189,True,2.562,3393,human
269102797,160,76,False,3.943,3440,human
2358128353,1499,601,False,4.872,2368,human
1195257565,1321,433,False,3.196,2738,human
84553460,18048,73,False,0.133,3953,human
2402430732,48,589,False,0.54,2342,human
425078541,836907,98,True,0.185,3184,human
231354142,37891,2582,False,1.526,3522,human
523382591,1170,1604,False,4.126,3080,human
19279682,1288,147,False,4.351,4228,human
44969801,301,182,False,3.124,4092,human
2838900554,209,1404,False,3.776,2147,bot
278802252,613800,6446,True,1.033,3421,bot
44183374,45,80,False,0.184,4095,bot
24100116,89550,96585,False,29.662,4177,bot
3120181077,9,110,False,1.736,1972,bot
258092886,2697061,303,False,2.676,3461,human
930678043554836480,2,0,False,0.018,1008,bot
1248210798,50,408,False,0.123,2722,bot
256782192,53,401,False,0.232,3464,human
2474520425,44,67,False,1.509,2322,bot
15871870,3301,2220,False,7.974,4386,human
2830249860,79,365,False,0.4,2155,bot
832007018726703104,17,16,False,0.293,1280,bot
813714686441046016,4776,5169,False,5.171,1330,human
75902878,51,354,False,0.169,3985,human
589705135,6,25,False,0.605,3008,bot
2153131950,5,20,False,0.804,2490,bot
3614846897,2649,4504,False,16.531,1804,human
772278877939007488,2,0,False,0.094,1445,human
2334273458,1014,0,False,11.718,2383,human
240529343,5,0,False,0.009,3499,bot
44969920,447,491,False,0.451,4092,human
277229509,60691,30006,False,16.83,3424,human
808915132034281476,4,156,False,1.264,1344,bot
1112944590,299,69,False,2.923,2765,human
2463205153,13,17,False,1.289,2307,bot
176566242,29270697,2044,True,0.984,3662,human
4818612196,4696,2823,False,76.041,1676,human
2478452712,0,93,False,0.0,2297,bot
630337519,41,0,False,0.961,2963,bot
3254398964,3267,76,False,23.064,1883,human
25571322,60,104,False,0.376,4169,human
839166389332094976,238,306,False,4.455,1260,human
747905518153379844,8,141,False,0.028,1512,bot
2881630224,122,88,False,0.721,2121,human
1488859158,26,150,False,0.032,2630,bot
877443397887422464,1,0,False,0.171,1155,bot
230567975,2462719,94,True,0.167,3524,human
50737205,824,691,False,3.08,4072,human
2521968698,158,300,False,1.266,2278,human
963784764,4,28,False,0.024,2827,human
1443770430,540283,963,True,4.589,2647,human
603598912,540,359,False,6.034,2992,human
27406401,3109334,4045,True,4.794,4161,human
4836438088,927,488,False,10.825,1670,human
624308298,713,1458,False,16.692,2970,human
772477078549762048,0,0,False,0.08,1444,human
772700647703646208,0,0,False,0.195,1444,human
782524619546890240,175,387,False,0.92,1417,human
114700374,1187298,459,True,3.698,3837,human
49950808,13399,4952,True,1.733,4074,human
772132456279511041,1,0,False,0.138,1445,human
862597225,0,0,False,0.763,2875,bot
4188418157,1721,434,False,8.86,1739,human
19279990,2473738,0,True,0.004,4228,human
772070655726653442,0,0,False,0.17,1445,human
162672772,1036,2122,False,5.258,3699,bot
251277482,112507,407,True,8.361,3475,human
65155247,51,50,False,0.11,4024,human
993145027,89,0,False,0.575,2812,bot
2810327237,928,5,False,4.058,2143,human
1561211078,476,1036,False,10.31,2605,human
2338730188,792,1423,False,29.863,2380,bot
473575652,1134,1383,False,19.244,3129,human
101593317,1759,4883,False,0.953,3880,human
635056358,1047,2099,False,7.198,2958,human
304363070,31,0,False,0.035,3374,human
339620073,3478968,411,False,8.184,3316,human
2902339820,46,107,False,0.353,2102,bot
414331122,237577,463,True,3.093,3198,human
462303478,58,220,False,0.086,3141,human
18231565,1777,1853,False,10.821,4261,human
1054224655,625,560,False,9.724,2786,human
2738237715,225,261,False,12.022,2201,human
65941779,53,265,False,0.644,4021,bot
42348822,871,1067,False,22.36,4104,human
63320347,1058,1058,False,33.871,4031,bot
27930923,511,1430,False,4.615,4158,human
260976943,16,0,False,0.122,3455,bot
19280181,406961,1995,True,21.363,4228,human
984794988964917249,19,1,False,7.614,858,bot
1907503442,548,652,False,3.062,2519,human
45494617,1730445,11510,True,6.027,4090,human
55456090,393271,640,False,5.766,4058,human
2466918751,1050,712,False,3.44,2305,human
84816227,5017,966,True,1.257,3952,human
160575867,788,1432,False,22.181,3704,human
1576677768,49749,57,False,0.644,2599,human
97137039,294342,357,True,4.714,3899,human
1006938498811809793,170,175,False,2.598,797,human
515256733,29823,41,False,1.063,3089,human
1335767492,1073206,192,True,2.47,2690,human
2978099653,4,8,False,0.337,2045,bot
69349832,1346480,1108,True,0.794,4009,human
460992968,15,1086,False,0.912,3143,bot
2218930639,17895,149,False,2.089,2456,human
2833658343,47654,695,True,7.35,2134,human
151138798,654143,306,True,3.077,3730,human
903770442573512704,15249,8,False,88.218,1082,bot
41562632,1673087,708,True,3.084,4108,human
540946947,184,57,False,1.344,3063,human
4271518214,708,251,False,2.307,1736,human
242889229,217,1655,False,1.363,3493,human
713175565,539,0,False,0.472,2948,human
32125458,96,616,False,1.59,4142,human
703220164305788928,1425,2,False,23.857,1635,bot
15610400,61639,1507,True,23.929,4406,human
772144104834826242,2,0,False,0.116,1445,human
329134629,207,263,False,2.942,3333,bot
239481383,1,0,False,0.173,3501,human
125448744,38111,12548,False,11.655,3802,human
1436693034,8662,560,False,2.026,2650,human
15872575,625525,77,True,14.054,4386,human
456274497,781,772,False,5.29,3148,human
152742957,179,86,False,1.059,3726,bot
2339779142,68,0,False,2.042,2380,bot
174469705,19,125,False,0.894,3668,bot
879669537280544769,0,0,False,0.122,1148,bot
784318418862284800,0,21,False,0.245,1412,bot
550122068,1511968,210,True,0.679,3052,human
34746971,832563,474,True,7.924,4135,human
2955817572,157,286,False,5.231,2056,human
1012281972,82,0,False,1.735,2804,bot
731171091377442820,142,187,False,5.231,1558,human
723355352440262659,83,79,False,0.38,1580,human
489042575,1741,525,False,32.481,3112,human
1411527319,3,0,False,0.003,2660,bot
84554399,6212911,82,True,2.018,3953,human
19018401,5501675,46,True,1.053,4233,human
4166922924,483,353,False,3.706,1746,human
119681723,750483,1390,True,1.233,3821,human
1709847242,1215,1055,False,3.785,2546,human
46019296,42,171,False,0.772,4088,human
592327395,475,668,False,10.995,3005,human
103690980,8,62,False,0.502,3873,bot
312095460,708,529,False,4.539,3361,bot
408564463,9,0,False,1.358,3205,bot
485110520,815,610,False,10.703,3116,human
215888637,832,1852,False,32.154,3565,human
2537960194,701,639,False,19.153,2293,human
2816619275,204,203,False,28.152,2141,human
2908107542,47464,6697,False,55.698,2095,human
1721643810,32,0,False,0.094,2543,human
17445666,39,1028,False,0.528,4292,human
20329256,57,277,False,0.186,4210,human
225325891,202,2065,False,2.719,3539,human
3357946692,6,0,False,0.285,1819,bot
476459847,46,136,False,0.472,3126,bot
835363885825703937,3,396,False,0.089,1271,bot
21115727,1197,604,False,29.843,4200,human
854804019688165376,1,28,False,0.36,1217,bot
1275212636,2,15,False,0.573,2711,bot
3292672877,8,0,False,0.037,1917,bot
2920428399,5,20,False,0.807,2075,bot
84816752,87667,905,True,3.028,3952,human
419312513,1024161,242,True,0.503,3192,human
108409736,315443,1359,False,13.914,3858,human
24523660,2197752,316,True,3.447,4174,human
76428173,1,0,False,0.091,3983,human
1390556054,82,173,False,2.061,2668,bot
875782855783313408,0,0,False,0.463,1159,bot
1252406173,1483,1451,False,0.6,2720,human
362951589,4,0,False,0.012,3280,bot
14562221,1508020,249,True,3.332,4496,human
38417328,1234,4163,False,4.564,4121,human
1101849622073491456,22,72,False,1.129,535,bot
1238774719,3900671,205,True,0.418,2725,human
823538628,734,1070,False,3.607,2895,human
36844484,150,32,False,0.36,4128,human
1411789771,147,224,False,0.444,2660,human
317600718,36066,93711,False,1.65,3353,bot
581579728,1352113,300,True,0.927,3017,human
105001940,1456396,2,True,0.622,3869,human
316290038,108,3285,False,0.142,3355,human
334377977,284,80,False,33.346,3325,human
261742846,200,291,False,1.109,3453,bot
2296263695,24,0,False,0.011,2401,bot
49165337,51,0,False,1.119,4077,bot
409089061,2397404,534,True,2.306,3205,human
75641903,1035769,491,True,0.529,3986,human
19805261,371,1143,False,1.324,4218,human
195703895,6948889,45,True,1.796,3613,human
78525538,1399987,1428,True,0.144,3976,human
570045543,180,0,False,8.805,3029,human
917159386015043584,26,2,False,23.642,1045,bot
1254765698,292,1464,False,1.033,2719,bot
2150773897,928,666,False,18.283,2491,human
2406102160,740,589,False,9.465,2351,human
803353746,562371,172067,True,1.321,2905,human
245511321,6635,1673,True,3.317,3487,human
122827931,20,0,False,0.589,3811,bot
739427337373114368,196,429,False,8.944,1535,human
1948398758,10,0,False,0.009,2506,bot
863909046,946,523,False,4.029,2874,human
835164271793299457,0,0,False,0.251,1271,human
346174655,1110,588,False,5.931,3306,human
32388288,1574672,510,True,6.922,4141,human
3317576909,127,149,False,1.006,1896,human
890670972470267908,0,0,False,0.248,1118,human
835156049774723072,9,53,False,1.154,1271,bot
1518220519,23903,184,False,180.073,2622,bot
23737582,1352649,679,True,5.603,4179,human
34747631,1658512,1606,True,5.029,4135,human
92681462,253,300,False,0.581,3919,human
185218294,998,239,False,47.168,3640,bot
79836413,228,0,False,0.612,3971,human
284570882,1245300,30,True,4.193,3409,human
2876126471,683,149,False,11.287,2105,human
5649672,1285709,7,True,37.433,4859,bot
3438687501,165,227,False,3.1,1821,human
478557457,489,697,False,3.617,3123,human
517092628,89,108,False,0.349,3087,human
338310429,791755,1170,False,19.401,3318,human
4287509800,223,502,False,1.217,1727,human
765921047694770176,15,35,False,0.91,1462,bot
2788308277,8,19,False,0.413,2176,bot
31339831,509423,750,True,0.422,4144,human
15611197,162,763,False,0.189,4406,human
249967941,14,0,False,1.037,3478,bot
88749392,2406897,1552,True,24.471,3935,human
1330001244,32,0,False,0.018,2692,bot
702428508,32,0,False,0.96,2954,bot
113390942,12161,108,False,14.286,3841,human
868627813,42,116,False,0.526,2871,bot
253113715,8273,202,False,4.051,3471,human
862598532,0,0,False,0.764,2875,bot
1059730830,124,1670,False,0.839,2784,bot
19281291,565,820,False,2.204,4228,human
906114440,3059,4122,False,16.78,2853,human
14824849,8648041,318,True,0.096,4475,human
211694994,45,222,False,0.953,3576,bot
528889252,1339,1130,False,10.129,3075,bot
376845747,10,830,False,0.215,3255,bot
1107178933,19612,340,True,5.385,2767,human
939144631,59,0,False,0.04,2838,human
178927036,14,0,False,0.066,3656,bot
140446791,85232,1039,False,17.637,3758,human
2586195402,1707,1958,False,36.712,2247,human
2967352799,357,440,False,8.195,2050,human
16659947,2239,2230,True,1.278,4332,human
57030130,903,1082,False,0.586,4052,human
37107190,741,1113,False,8.111,4127,human
518927871,34,338,False,0.21,3085,human
55195136,126083,45,False,7.661,4059,human
85603854,45265170,1731,True,4.021,3948,human
46282259,148275,562,True,7.675,4087,human
101070357,46,0,False,0.543,3882,human
2941400605,4261,10001,False,6.666,2065,human
24000028,644,707,False,19.081,4177,human
1914320418,215,794,False,0.579,2516,human
427963946,16,0,False,0.039,3181,bot
358233640,761,1069,False,11.687,3287,human
3210208413,1463,284,False,54.798,1941,bot
36845115,303517,266,False,4.956,4128,human
958578054992941056,75,809,False,0.081,931,bot
130954824,13302,664,False,1.723,3785,human
325727817,27,0,False,1.291,3339,bot
26621514,30,152,False,0.702,4164,bot
70137449,18,0,False,0.481,4006,bot
2826057326,32,0,False,0.032,2158,bot
118371948,164660,12,True,101.015,3824,human
16397938,16091,502,True,50.191,4349,human
614610551,551,0,False,2.297,2980,human
2796172928,1,0,False,0.918,2172,bot
1514026632,73,692,False,0.1,2623,human
326514316,5560,5339,False,5.435,3338,human
119944855,20,0,False,0.162,3820,bot
222443180,2228631,9893,True,6.472,3546,human
48379564,4501,5002,False,2.826,4079,human
343029427,26,111,False,0.95,3311,bot
1972516531,9,69,False,1.118,2495,bot
128857781,571,0,False,0.62,3791,human
103167687,1860471,2411,True,3.155,3875,human
36845256,4206,3383,False,99.738,4128,human
2452764372,183,376,False,6.162,2314,human
378681081,209643,209,True,2.206,3252,human
50738946,627,1107,False,4.006,4072,human
138032898,352,0,False,1.144,3765,bot
897488194773688321,819,951,False,10.518,1099,human
880152192254189569,0,0,False,0.265,1147,bot
35796746,516,337,False,4.855,4131,human
31078158,88,0,False,0.085,4145,human
15873811,10860,1952,True,16.669,4385,human
3317839639,53,400,False,6.509,1828,human
105002779,22,135,False,0.584,3869,bot
3010869025,82551,315,True,7.482,2021,human
759354603750191104,743,883,False,64.416,1480,bot
67516193,38,0,False,0.071,4016,human
20592444,372,1909,False,0.677,4206,bot
221394758,930145,141,False,4.407,3549,human
111556423,479666,545,True,71.547,3848,human
369506120,1529414,132,True,0.24,3268,human
296630089,24,0,False,0.291,3388,human
890851477966737409,0,0,False,0.216,1118,human
616707919,335,1058,False,1.65,2978,human
938763441698848768,11,108,False,0.008,985,bot
222967641,601,486,False,2.109,3545,human
405944163,27,657,False,2.796,3209,human
511326073,140,75,False,2.684,3092,human
71448442,1135069,335,True,1.792,4002,human
312620934,420975,10,False,3.793,3360,human
789512308233867264,3,4,False,1.951,1397,bot
904485510235557888,0,0,False,0.102,1080,human
516044684,222,543,False,0.385,3088,bot
330446733,8350585,168,True,0.823,3331,human
24000400,379,532,False,27.412,4177,human
282212255,336,164,False,0.282,3414,human
772504251448848389,1,0,False,0.077,1444,human
129120198,278,1355,False,2.177,3791,human
597571531,865,713,False,1.121,2999,bot
385497037,94,0,False,0.258,3240,bot
20854735,5260,1298,False,3.017,4203,human
196229076,426,223,False,16.434,3612,human
297416666,4,122,False,0.473,3386,bot
2298623970,17,104,False,0.197,2404,human
340408298,36103,30617,True,0.925,3315,human
962213876,248709,12,True,39.844,2827,human
58603510,8802533,392,True,4.319,4047,human
500316153,1092,871,False,6.925,3100,human
214841339,2801071,2078,True,0.576,3567,human
742735530287304704,21275,4161,True,2.542,1526,human
771857871181058048,6,30,False,0.921,1446,bot
772358807712305152,2,0,False,0.119,1445,human
772283665917284352,0,0,False,0.11,1445,human
772503690649407488,0,0,False,0.075,1444,human
737878023475695616,103,438,False,5.105,1540,human
194394147,974020,544,True,7.571,3617,human
150091826,33,130,False,0.837,3733,bot
305805362,92,111,False,0.292,3372,human
809383998,897,617,False,4.314,2902,human
272250951,1452750,946,True,2.732,3434,human
355874903,3150453,190,True,1.804,3291,human
2719889500,33,1917,False,0.03,2220,bot
23214173,28473,55,False,0.207,4182,human
4829624416,723,184,False,43.295,1672,human
4077671,36982,7895,True,9.759,4879,human
1656633451,578,1088,False,2.352,2567,human
31340657,65,0,False,0.76,4144,bot
39467121,12625,792,False,7.738,4117,human
626145415,206,232,False,1.322,2968,human
278542486,1554366,415,True,2.961,3421,human
55457947,124,485,False,0.313,4058,human
115488929,2114,2284,False,3.101,3834,human
3029181,135,661,False,0.556,4890,human
147470528,12,0,False,0.535,3740,bot
16398533,309,693,False,3.834,4349,human
109237155,946793,106,False,12.429,3855,bot
1641429204,5,0,False,0.015,2573,bot
3028170970,57,309,False,0.048,2016,bot
3084531928,14,0,False,0.523,1988,bot
914241762,657,1085,False,10.709,2850,human
596261094,7,0,False,0.017,3001,bot
58865894,51,0,False,0.267,4046,bot
21117160,637,847,False,3.581,4200,human
1142831340,3,0,False,0.77,2754,bot
24000750,224,604,False,0.63,4177,human
86391026,1806,2570,False,27.914,3945,human
830093569,358,0,False,1.313,2892,human
2421307650,8,0,False,0.018,2332,bot
2704703745,566,691,False,68.079,2229,human
830093588,314,528,False,13.906,2892,human
394934551,239,427,False,0.337,3225,human
950942005,35,0,False,1.259,2833,bot
148781366,901208,339,True,9.768,3736,human
20068679,454782,1911,True,18.368,4213,human
570766929,207,400,False,0.383,3029,human
255736141,4,0,False,0.002,3466,bot
17447246,3090,1683,True,2.637,4292,human
81672527,331,473,False,0.54,3964,human
2288138575,1508756,1719,True,46.675,2410,bot
3295557976,8,0,False,0.028,1914,bot
20330844,467,433,False,0.387,4210,human
3042064732,57,318,False,0.559,2010,human
4363008376,2577,4967,False,1.155,1720,human
848970168147619840,398,420,False,53.285,1233,human
